d,adapter_rank,intrinsic_dim,noise_sigma,activation,replacement_method,replacement_rank,num_clusters,n_runs,epsilon_train_mean,epsilon_train_std,epsilon_test_mean,epsilon_test_std,r2_train_mean,r2_train_std,r2_test_mean,r2_test_std,teacher_student_fidelity_train_mean,teacher_student_fidelity_train_std,teacher_student_fidelity_test_mean,teacher_student_fidelity_test_std,activation_entropy_mean_mean,activation_entropy_mean_std,activation_entropy_std_mean,activation_entropy_std_std,activation_active_fraction_mean_mean,activation_active_fraction_mean_std,activation_active_fraction_std_mean,activation_active_fraction_std_std
256,16,4,0.0,gelu,piecewise_lora_bias,1,2,10,0.6719653329541762,0.019486236256350892,0.6711771951427166,0.021658382318693353,0.5424228382294268,0.026125520100657385,0.5432055208030079,0.02884593168270493,0.80465,0.0401320507823859,0.8080999999999999,0.03924958598507759,0.6931249318379596,9.18971629941405e-06,2.3459910746038295e-05,9.623958290625052e-06,0.49966875,0.0007649091040770757,0.003161841761239368,0.0006573434618848353
256,16,4,0.0,gelu,piecewise_lora_bias,1,4,10,0.5873675392185813,0.01608174812751081,0.5875015797515666,0.018135643179165595,0.6503930290172779,0.019135723718591145,0.6500216286169295,0.02115195926904999,0.8261850000000001,0.043903530894450836,0.82764,0.04656898538727249,0.6931249318379596,9.18971629941405e-06,2.3459910746038295e-05,9.623958290625052e-06,0.49966875,0.0007649091040770757,0.003161841761239368,0.0006573434618848353
256,16,4,0.0,gelu,piecewise_lora_bias,1,8,10,0.5130071351488269,0.014956935918106404,0.5122363779593221,0.017679438012340426,0.7332918061250049,0.015372780468345287,0.73388819994524,0.017928883145035154,0.85911,0.0291830241750234,0.85904,0.030544629642541093,0.6931249318379596,9.18971629941405e-06,2.3459910746038295e-05,9.623958290625052e-06,0.49966875,0.0007649091040770757,0.003161841761239368,0.0006573434618848353
256,16,4,0.0,gelu,piecewise_lora_bias,2,2,10,0.5082836701002156,0.018600463644283013,0.5070272442302357,0.02039331821484474,0.7380498145700894,0.019158803064459846,0.7391671065480169,0.020584512405502076,0.85291,0.04308612769790295,0.85624,0.04318358947563299,0.6931249318379596,9.18971629941405e-06,2.3459910746038295e-05,9.623958290625052e-06,0.49966875,0.0007649091040770757,0.003161841761239368,0.0006573434618848353
256,16,4,0.0,gelu,piecewise_lora_bias,2,4,10,0.4500181473682633,0.01359532086008065,0.4490060342477534,0.015721240702626635,0.794741439440309,0.012424882687799154,0.7955161253057368,0.014160024048684237,0.875155,0.03296848078089131,0.8763400000000001,0.033508930153020415,0.6931249318379596,9.18971629941405e-06,2.3459910746038295e-05,9.623958290625052e-06,0.49966875,0.0007649091040770757,0.003161841761239368,0.0006573434618848353
256,16,4,0.0,gelu,piecewise_lora_bias,2,8,10,0.39177176026171534,0.01092179107772638,0.39084398617251853,0.011672046477762068,0.8444663498342738,0.008598570295354028,0.8451155647813376,0.009091463549388449,0.893425,0.029890886989181166,0.89476,0.030029825174316266,0.6931249318379596,9.18971629941405e-06,2.3459910746038295e-05,9.623958290625052e-06,0.49966875,0.0007649091040770757,0.003161841761239368,0.0006573434618848353
256,16,4,0.0,gelu,piecewise_lora_bias,4,2,10,0.10870964339741107,0.007443289589908386,0.10837407501055178,0.007277010079467176,0.9879752356229494,0.0016742187516801462,0.9880464982120248,0.0016310756748228162,0.9752449999999999,0.006635414455781944,0.9766999999999999,0.006968070034091214,0.6931249318379596,9.18971629941405e-06,2.3459910746038295e-05,9.623958290625052e-06,0.49966875,0.0007649091040770757,0.003161841761239368,0.0006573434618848353
256,16,4,0.0,gelu,piecewise_lora_bias,4,4,10,0.08070989064446106,0.003892893728848125,0.08040782877763483,0.0037066365320951957,0.9933881301584456,0.000647235088065339,0.9934362825364603,0.0006125668534095167,0.9809749999999999,0.004757428401983575,0.9813599999999999,0.004542070012670433,0.6931249318379596,9.18971629941405e-06,2.3459910746038295e-05,9.623958290625052e-06,0.49966875,0.0007649091040770757,0.003161841761239368,0.0006573434618848353
256,16,4,0.0,gelu,piecewise_lora_bias,4,8,10,0.059766704183678486,0.0030823721832186745,0.059711516619989094,0.0030848356854463244,0.9963729705796052,0.0003778129296877567,0.9963782314701083,0.00037576928321766875,0.98568,0.004360860006925239,0.98554,0.00483822281421597,0.6931249318379596,9.18971629941405e-06,2.3459910746038295e-05,9.623958290625052e-06,0.49966875,0.0007649091040770757,0.003161841761239368,0.0006573434618848353
256,16,4,0.0,gelu,piecewise_lora_bias,8,2,10,0.10870964339741107,0.007443289589908386,0.10837407501055178,0.007277010079467176,0.9879752356229494,0.0016742187516801462,0.9880464982120248,0.0016310756748228162,0.9752449999999999,0.006635414455781944,0.9766999999999999,0.006968070034091214,0.6931249318379596,9.18971629941405e-06,2.3459910746038295e-05,9.623958290625052e-06,0.49966875,0.0007649091040770757,0.003161841761239368,0.0006573434618848353
256,16,4,0.0,gelu,piecewise_lora_bias,8,4,10,0.08070989064446106,0.003892893728848125,0.08040782877763483,0.0037066365320951957,0.9933881301584456,0.000647235088065339,0.9934362825364603,0.0006125668534095167,0.9809749999999999,0.004757428401983575,0.9813599999999999,0.004542070012670433,0.6931249318379596,9.18971629941405e-06,2.3459910746038295e-05,9.623958290625052e-06,0.49966875,0.0007649091040770757,0.003161841761239368,0.0006573434618848353
256,16,4,0.0,gelu,piecewise_lora_bias,8,8,10,0.059766704183678486,0.0030823721832186745,0.059711516619989094,0.0030848356854463244,0.9963729705796052,0.0003778129296877567,0.9963782314701083,0.00037576928321766875,0.98568,0.004360860006925239,0.98554,0.00483822281421597,0.6931249318379596,9.18971629941405e-06,2.3459910746038295e-05,9.623958290625052e-06,0.49966875,0.0007649091040770757,0.003161841761239368,0.0006573434618848353
256,16,4,0.0,gelu,piecewise_lora_bias,16,2,10,0.10870964339741107,0.007443289589908386,0.10837407501055178,0.007277010079467176,0.9879752356229494,0.0016742187516801462,0.9880464982120248,0.0016310756748228162,0.9752449999999999,0.006635414455781944,0.9766999999999999,0.006968070034091214,0.6931249318379596,9.18971629941405e-06,2.3459910746038295e-05,9.623958290625052e-06,0.49966875,0.0007649091040770757,0.003161841761239368,0.0006573434618848353
256,16,4,0.0,gelu,piecewise_lora_bias,16,4,10,0.08070989064446106,0.003892893728848125,0.08040782877763483,0.0037066365320951957,0.9933881301584456,0.000647235088065339,0.9934362825364603,0.0006125668534095167,0.9809749999999999,0.004757428401983575,0.9813599999999999,0.004542070012670433,0.6931249318379596,9.18971629941405e-06,2.3459910746038295e-05,9.623958290625052e-06,0.49966875,0.0007649091040770757,0.003161841761239368,0.0006573434618848353
256,16,4,0.0,gelu,piecewise_lora_bias,16,8,10,0.059766704183678486,0.0030823721832186745,0.059711516619989094,0.0030848356854463244,0.9963729705796052,0.0003778129296877567,0.9963782314701083,0.00037576928321766875,0.98568,0.004360860006925239,0.98554,0.00483822281421597,0.6931249318379596,9.18971629941405e-06,2.3459910746038295e-05,9.623958290625052e-06,0.49966875,0.0007649091040770757,0.003161841761239368,0.0006573434618848353
256,16,4,0.0,gelu,piecewise_lora_bias,32,2,10,0.10870964339741107,0.007443289589908386,0.10837407501055178,0.007277010079467176,0.9879752356229494,0.0016742187516801462,0.9880464982120248,0.0016310756748228162,0.9752449999999999,0.006635414455781944,0.9766999999999999,0.006968070034091214,0.6931249318379596,9.18971629941405e-06,2.3459910746038295e-05,9.623958290625052e-06,0.49966875,0.0007649091040770757,0.003161841761239368,0.0006573434618848353
256,16,4,0.0,gelu,piecewise_lora_bias,32,4,10,0.08070989064446106,0.003892893728848125,0.08040782877763483,0.0037066365320951957,0.9933881301584456,0.000647235088065339,0.9934362825364603,0.0006125668534095167,0.9809749999999999,0.004757428401983575,0.9813599999999999,0.004542070012670433,0.6931249318379596,9.18971629941405e-06,2.3459910746038295e-05,9.623958290625052e-06,0.49966875,0.0007649091040770757,0.003161841761239368,0.0006573434618848353
256,16,4,0.0,gelu,piecewise_lora_bias,32,8,10,0.059766704183678486,0.0030823721832186745,0.059711516619989094,0.0030848356854463244,0.9963729705796052,0.0003778129296877567,0.9963782314701083,0.00037576928321766875,0.98568,0.004360860006925239,0.98554,0.00483822281421597,0.6931249318379596,9.18971629941405e-06,2.3459910746038295e-05,9.623958290625052e-06,0.49966875,0.0007649091040770757,0.003161841761239368,0.0006573434618848353
256,16,4,0.0,gelu,piecewise_lora_bias,64,2,10,0.10870964339741107,0.007443289589908386,0.10837407501055178,0.007277010079467176,0.9879752356229494,0.0016742187516801462,0.9880464982120248,0.0016310756748228162,0.9752449999999999,0.006635414455781944,0.9766999999999999,0.006968070034091214,0.6931249318379596,9.18971629941405e-06,2.3459910746038295e-05,9.623958290625052e-06,0.49966875,0.0007649091040770757,0.003161841761239368,0.0006573434618848353
256,16,4,0.0,gelu,piecewise_lora_bias,64,4,10,0.08070989064446106,0.003892893728848125,0.08040782877763483,0.0037066365320951957,0.9933881301584456,0.000647235088065339,0.9934362825364603,0.0006125668534095167,0.9809749999999999,0.004757428401983575,0.9813599999999999,0.004542070012670433,0.6931249318379596,9.18971629941405e-06,2.3459910746038295e-05,9.623958290625052e-06,0.49966875,0.0007649091040770757,0.003161841761239368,0.0006573434618848353
256,16,4,0.0,gelu,piecewise_lora_bias,64,8,10,0.059766704183678486,0.0030823721832186745,0.059711516619989094,0.0030848356854463244,0.9963729705796052,0.0003778129296877567,0.9963782314701083,0.00037576928321766875,0.98568,0.004360860006925239,0.98554,0.00483822281421597,0.6931249318379596,9.18971629941405e-06,2.3459910746038295e-05,9.623958290625052e-06,0.49966875,0.0007649091040770757,0.003161841761239368,0.0006573434618848353
256,16,4,0.0,identity,bias_only,0,0,10,0.9999758186298383,2.0348918698533672e-05,1.0000352039184708,5.35133000580482e-05,-1.1102230246251566e-17,1.2609709600486847e-16,-0.0003380253096534558,0.0001693383168208044,0.58028,0.10341614042305003,0.57926,0.10515189204194093,nan,nan,nan,nan,nan,nan,nan,nan
256,16,4,0.0,identity,full_affine,256,0,10,1.88258699992868e-08,2.400296553564914e-08,1.843329243948032e-08,1.970684506407649e-08,0.9999999999999991,1.2949217975076384e-15,0.9999999999999993,8.857464773543186e-16,1.0,0.0,1.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan
256,16,4,0.0,identity,lora_bias,1,0,10,0.7327611679204806,0.038648792588253836,0.7314232270816313,0.04164771942093034,0.4615406288788721,0.05621342802466064,0.4631447098258432,0.060373115086314516,0.693345,0.06106476664165678,0.6967,0.060205863501821805,nan,nan,nan,nan,nan,nan,nan,nan
256,16,4,0.0,identity,lora_bias,2,0,10,0.5360514146399066,0.03622589500143947,0.5346532511833673,0.038344318648259504,0.711322331353138,0.039120461522727155,0.7125997037939509,0.040959241613156346,0.77013,0.0588646931530268,0.77372,0.058659710193624384,nan,nan,nan,nan,nan,nan,nan,nan
256,16,4,0.0,identity,lora_bias,4,0,10,1.88258699992868e-08,2.400296553564914e-08,1.843329243948032e-08,1.970684506407649e-08,0.9999999999999991,1.2949217975076384e-15,0.9999999999999993,8.857464773543186e-16,1.0,0.0,1.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan
256,16,4,0.0,identity,lora_bias,8,0,10,1.88258699992868e-08,2.400296553564914e-08,1.843329243948032e-08,1.970684506407649e-08,0.9999999999999991,1.2949217975076384e-15,0.9999999999999993,8.857464773543186e-16,1.0,0.0,1.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan
256,16,4,0.0,identity,lora_bias,16,0,10,1.88258699992868e-08,2.400296553564914e-08,1.843329243948032e-08,1.970684506407649e-08,0.9999999999999991,1.2949217975076384e-15,0.9999999999999993,8.857464773543186e-16,1.0,0.0,1.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan
256,16,4,0.0,identity,lora_bias,32,0,10,1.88258699992868e-08,2.400296553564914e-08,1.843329243948032e-08,1.970684506407649e-08,0.9999999999999991,1.2949217975076384e-15,0.9999999999999993,8.857464773543186e-16,1.0,0.0,1.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan
256,16,4,0.0,identity,lora_bias,64,0,10,1.88258699992868e-08,2.400296553564914e-08,1.843329243948032e-08,1.970684506407649e-08,0.9999999999999991,1.2949217975076384e-15,0.9999999999999993,8.857464773543186e-16,1.0,0.0,1.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan
256,16,4,0.0,identity,low_rank_no_bias,1,0,10,0.7327723593022369,0.038653793251586556,0.7314057351553818,0.041631793143740346,0.4615238401119888,0.056221783101392024,0.4631716318800475,0.060348648023299055,0.6935100000000001,0.06116919486146599,0.6968799999999999,0.06004892671813544,nan,nan,nan,nan,nan,nan,nan,nan
256,16,4,0.0,identity,low_rank_no_bias,2,0,10,0.5360584426393586,0.03622839362051612,0.534639536093711,0.038329531062544366,0.7113146152145942,0.03912402356854931,0.7126155085374313,0.04094192038025697,0.77031,0.05880746041107369,0.77362,0.05855475727897777,nan,nan,nan,nan,nan,nan,nan,nan
256,16,4,0.0,identity,low_rank_no_bias,4,0,10,2.1219684320960483e-08,1.8527594977715247e-08,1.2016048915543623e-08,1.505921503787894e-08,0.9999999999999993,8.180317321210781e-16,0.9999999999999997,4.84062331475946e-16,1.0,0.0,1.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan
256,16,4,0.0,identity,low_rank_no_bias,8,0,10,2.1219684320960483e-08,1.8527594977715247e-08,1.2016048915543623e-08,1.505921503787894e-08,0.9999999999999993,8.180317321210781e-16,0.9999999999999997,4.84062331475946e-16,1.0,0.0,1.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan
256,16,4,0.0,identity,low_rank_no_bias,16,0,10,2.1219684320960483e-08,1.8527594977715247e-08,1.2016048915543623e-08,1.505921503787894e-08,0.9999999999999993,8.180317321210781e-16,0.9999999999999997,4.84062331475946e-16,1.0,0.0,1.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan
256,16,4,0.0,identity,low_rank_no_bias,32,0,10,2.1219684320960483e-08,1.8527594977715247e-08,1.2016048915543623e-08,1.505921503787894e-08,0.9999999999999993,8.180317321210781e-16,0.9999999999999997,4.84062331475946e-16,1.0,0.0,1.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan
256,16,4,0.0,identity,low_rank_no_bias,64,0,10,2.1219684320960483e-08,1.8527594977715247e-08,1.2016048915543623e-08,1.505921503787894e-08,0.9999999999999993,8.180317321210781e-16,0.9999999999999997,4.84062331475946e-16,1.0,0.0,1.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan
256,16,4,0.0,identity,no_delta,0,0,10,1.0,0.0,1.0,0.0,-4.8365736994981924e-05,4.070239269080674e-05,-0.0002675950348389522,0.00013500905036819216,0.580645,0.1033744539284247,0.58016,0.10507524161285567,nan,nan,nan,nan,nan,nan,nan,nan
256,16,4,0.0,identity,piecewise_lora_bias,1,2,10,0.6742657380587598,0.017744824297808836,0.6737672413823789,0.018307438262114714,0.54502871715453,0.024041786143573555,0.5455812864347639,0.024721531963074098,0.699325,0.04713592181128954,0.7017,0.046835050976805834,nan,nan,nan,nan,nan,nan,nan,nan
256,16,4,0.0,identity,piecewise_lora_bias,1,4,10,0.5866452291520778,0.01718220013708063,0.5870113470591212,0.017701646469908617,0.6555350941234552,0.020085169746572762,0.6550123845332545,0.02075731281871019,0.757035,0.062027042691071475,0.75884,0.05895820892801952,nan,nan,nan,nan,nan,nan,nan,nan
256,16,4,0.0,identity,piecewise_lora_bias,1,8,10,0.5179953192461878,0.013323071159891613,0.5193097798567404,0.01532893895500582,0.7314901053125877,0.013742137378137273,0.730010795846965,0.015760645112102855,0.77345,0.05168959276295374,0.77466,0.04929722507403434,nan,nan,nan,nan,nan,nan,nan,nan
256,16,4,0.0,identity,piecewise_lora_bias,2,2,10,0.5061106521795964,0.018236034177409516,0.5040690066132824,0.020405297700604546,0.743506724890518,0.018497163515385866,0.7454305689889558,0.020525467056248047,0.76566,0.06776204247216874,0.76808,0.06868089690736429,nan,nan,nan,nan,nan,nan,nan,nan
256,16,4,0.0,identity,piecewise_lora_bias,2,4,10,0.4530824336066299,0.015813166603090078,0.4539928061139161,0.017075068628353576,0.7944561367306562,0.014069903921810234,0.7935432573273923,0.015285185157544273,0.82155,0.05530213829500628,0.8215999999999999,0.056013926839670845,nan,nan,nan,nan,nan,nan,nan,nan
256,16,4,0.0,identity,piecewise_lora_bias,2,8,10,0.3986281069860825,0.011974377506029574,0.400039057988557,0.014036198562696656,0.8409444011781991,0.00951454576961264,0.8397293175625556,0.011163457994104333,0.8420650000000001,0.035047782026827304,0.84246,0.03474191128881657,nan,nan,nan,nan,nan,nan,nan,nan
256,16,4,0.0,identity,piecewise_lora_bias,4,2,10,1.7997321766338096e-08,1.3519396047749213e-08,2.102626296964548e-08,1.1211509419498105e-08,0.9999999999999994,4.818930679875312e-16,0.9999999999999994,3.5613767340393207e-16,1.0,0.0,1.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan
256,16,4,0.0,identity,piecewise_lora_bias,4,4,10,1.0743364528671788e-08,8.456864875759202e-09,2.009734202046822e-08,9.130267373562292e-09,0.9999999999999998,2.2093159237770887e-16,0.9999999999999994,3.338062355056716e-16,1.0,0.0,1.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan
256,16,4,0.0,identity,piecewise_lora_bias,4,8,10,1.7654769016843817e-08,3.6786137300232957e-09,1.9751351671564334e-08,5.849765743589282e-09,0.9999999999999997,1.5263043145882805e-16,0.9999999999999997,2.2452871135843693e-16,1.0,0.0,1.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan
256,16,4,0.0,identity,piecewise_lora_bias,8,2,10,1.7997321766338096e-08,1.3519396047749213e-08,2.102626296964548e-08,1.1211509419498105e-08,0.9999999999999994,4.818930679875312e-16,0.9999999999999994,3.5613767340393207e-16,1.0,0.0,1.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan
256,16,4,0.0,identity,piecewise_lora_bias,8,4,10,1.0743364528671788e-08,8.456864875759202e-09,2.009734202046822e-08,9.130267373562292e-09,0.9999999999999998,2.2093159237770887e-16,0.9999999999999994,3.338062355056716e-16,1.0,0.0,1.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan
256,16,4,0.0,identity,piecewise_lora_bias,8,8,10,1.7654769016843817e-08,3.6786137300232957e-09,1.9751351671564334e-08,5.849765743589282e-09,0.9999999999999997,1.5263043145882805e-16,0.9999999999999997,2.2452871135843693e-16,1.0,0.0,1.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan
256,16,4,0.0,identity,piecewise_lora_bias,16,2,10,1.7997321766338096e-08,1.3519396047749213e-08,2.102626296964548e-08,1.1211509419498105e-08,0.9999999999999994,4.818930679875312e-16,0.9999999999999994,3.5613767340393207e-16,1.0,0.0,1.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan
256,16,4,0.0,identity,piecewise_lora_bias,16,4,10,1.0743364528671788e-08,8.456864875759202e-09,2.009734202046822e-08,9.130267373562292e-09,0.9999999999999998,2.2093159237770887e-16,0.9999999999999994,3.338062355056716e-16,1.0,0.0,1.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan
256,16,4,0.0,identity,piecewise_lora_bias,16,8,10,1.7654769016843817e-08,3.6786137300232957e-09,1.9751351671564334e-08,5.849765743589282e-09,0.9999999999999997,1.5263043145882805e-16,0.9999999999999997,2.2452871135843693e-16,1.0,0.0,1.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan
256,16,4,0.0,identity,piecewise_lora_bias,32,2,10,1.7997321766338096e-08,1.3519396047749213e-08,2.102626296964548e-08,1.1211509419498105e-08,0.9999999999999994,4.818930679875312e-16,0.9999999999999994,3.5613767340393207e-16,1.0,0.0,1.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan
256,16,4,0.0,identity,piecewise_lora_bias,32,4,10,1.0743364528671788e-08,8.456864875759202e-09,2.009734202046822e-08,9.130267373562292e-09,0.9999999999999998,2.2093159237770887e-16,0.9999999999999994,3.338062355056716e-16,1.0,0.0,1.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan
